payment_id,loan_id,payment_date,emi_due,amount_paid,days_late,payment_status
PMT016751,LN00862,2022-01-16,48462.08,48462.08,0,On-time
PMT016752,LN00862,2022-02-15,48462.08,48462.08,13,Late
PMT016753,LN00862,2022-03-17,48462.08,48462.08,0,On-time
PMT016754,LN00862,2022-04-16,48462.08,48462.08,0,On-time
PMT016755,LN00862,2022-05-16,48462.08,48462.08,0,On-time
PMT016756,LN00862,2022-06-15,48462.08,48462.08,0,On-time
PMT016757,LN00862,2022-07-15,48462.08,48462.08,0,On-time
PMT016758,LN00862,2022-08-14,48462.08,48462.08,0,On-time
PMT016759,LN00862,2022-09-13,48462.08,48462.08,0,On-time
PMT016760,LN00862,2022-10-13,48462.08,48462.08,0,On-time
PMT016761,LN00862,2022-11-12,48462.08,48462.08,0,On-time
PMT016762,LN00862,2022-12-12,48462.08,48462.08,0,On-time
PMT016763,LN00862,2023-01-11,48462.08,48462.08,16,Late
PMT016764,LN00862,2023-02-10,48462.08,48462.08,24,Late
PMT016765,LN00862,2023-03-12,48462.08,48462.08,0,On-time
PMT016766,LN00862,2023-04-11,48462.08,48462.08,0,On-time
PMT016767,LN00862,2023-05-11,48462.08,48462.08,0,On-time
PMT016768,LN00862,2023-06-10,48462.08,48462.08,0,On-time
PMT016769,LN00862,2023-07-10,48462.08,48462.08,15,Late
PMT016770,LN00862,2023-08-09,48462.08,48462.08,0,On-time
PMT016771,LN00862,2023-09-08,48462.08,48462.08,18,Late
PMT016772,LN00862,2023-10-08,48462.08,48462.08,0,On-time
PMT016773,LN00862,2023-11-07,48462.08,48462.08,0,On-time
PMT016774,LN00862,2023-12-07,48462.08,48462.08,0,On-time
PMT016775,LN00862,2024-01-06,48462.08,48462.08,0,On-time
PMT016776,LN00862,2024-02-05,48462.08,0.0,42,Missed
PMT016777,LN00862,2024-03-06,48462.08,48462.08,15,Late
PMT016778,LN00862,2024-04-05,48462.08,48462.08,0,On-time
PMT016779,LN00862,2024-05-05,48462.08,48462.08,0,On-time
PMT016780,LN00862,2024-06-04,48462.08,48462.08,0,On-time
PMT016781,LN00863,2023-07-08,13690.23,13690.23,0,On-time
PMT016782,LN00863,2023-08-07,13690.23,13690.23,0,On-time
PMT016783,LN00863,2023-09-06,13690.23,13690.23,0,On-time
PMT016784,LN00863,2023-10-06,13690.23,0.0,59,Missed
PMT016785,LN00863,2023-11-05,13690.23,13690.23,0,On-time
PMT016786,LN00863,2023-12-05,13690.23,13690.23,0,On-time
PMT016787,LN00863,2024-01-04,13690.23,13690.23,0,On-time
PMT016788,LN00863,2024-02-03,13690.23,0.0,43,Missed
PMT016789,LN00863,2024-03-04,13690.23,13690.23,11,Late
PMT016790,LN00863,2024-04-03,13690.23,13690.23,0,On-time
PMT016791,LN00863,2024-05-03,13690.23,13690.23,0,On-time
PMT016792,LN00863,2024-06-02,13690.23,13690.23,0,On-time
PMT016793,LN00863,2024-07-02,13690.23,13690.23,0,On-time
PMT016794,LN00863,2024-08-01,13690.23,13690.23,0,On-time
PMT016795,LN00863,2024-08-31,13690.23,13690.23,0,On-time
PMT016796,LN00863,2024-09-30,13690.23,13690.23,5,Late
PMT016797,LN00863,2024-10-30,13690.23,13690.23,0,On-time
PMT016798,LN00863,2024-11-29,13690.23,13690.23,0,On-time
PMT016799,LN00863,2024-12-29,13690.23,13690.23,0,On-time
PMT016800,LN00863,2025-01-28,13690.23,13690.23,0,On-time
PMT016801,LN00863,2025-02-27,13690.23,13690.23,0,On-time
PMT016802,LN00863,2025-03-29,13690.23,13690.23,15,Late
PMT016803,LN00864,2024-06-26,28013.58,28013.58,0,On-time
PMT016804,LN00864,2024-07-26,28013.58,28013.58,0,On-time
PMT016805,LN00864,2024-08-25,28013.58,28013.58,15,Late
PMT016806,LN00864,2024-09-24,28013.58,28013.58,2,Late
PMT016807,LN00864,2024-10-24,28013.58,28013.58,0,On-time
PMT016808,LN00864,2024-11-23,28013.58,28013.58,0,On-time
PMT016809,LN00864,2024-12-23,28013.58,28013.58,0,On-time
PMT016810,LN00864,2025-01-22,28013.58,28013.58,0,On-time
PMT016811,LN00864,2025-02-21,28013.58,28013.58,0,On-time
PMT016812,LN00864,2025-03-23,28013.58,28013.58,0,On-time
PMT016813,LN00864,2025-04-22,28013.58,28013.58,0,On-time
PMT016814,LN00864,2025-05-22,28013.58,28013.58,0,On-time
PMT016815,LN00864,2025-06-21,28013.58,28013.58,15,Late
PMT016816,LN00864,2025-07-21,28013.58,28013.58,0,On-time
PMT016817,LN00864,2025-08-20,28013.58,28013.58,0,On-time
PMT016818,LN00864,2025-09-19,28013.58,28013.58,24,Late
PMT016819,LN00864,2025-10-19,28013.58,28013.58,0,On-time
PMT016820,LN00864,2025-11-18,28013.58,28013.58,0,On-time
PMT016821,LN00864,2025-12-18,28013.58,28013.58,0,On-time
PMT016822,LN00864,2026-01-17,28013.58,28013.58,0,On-time
PMT016823,LN00864,2026-02-16,28013.58,28013.58,0,On-time
PMT016824,LN00864,2026-03-18,28013.58,28013.58,0,On-time
PMT016825,LN00864,2026-04-17,28013.58,28013.58,0,On-time
PMT016826,LN00864,2026-05-17,28013.58,28013.58,0,On-time
PMT016827,LN00864,2026-06-16,28013.58,28013.58,12,Late
PMT016828,LN00864,2026-07-16,28013.58,28013.58,0,On-time
PMT016829,LN00865,2024-04-23,59944.5,59944.5,0,On-time
PMT016830,LN00865,2024-05-23,59944.5,59944.5,0,On-time
PMT016831,LN00865,2024-06-22,59944.5,59944.5,0,On-time
PMT016832,LN00865,2024-07-22,59944.5,59944.5,0,On-time
PMT016833,LN00865,2024-08-21,59944.5,59944.5,7,Late
PMT016834,LN00865,2024-09-20,59944.5,59944.5,0,On-time
PMT016835,LN00865,2024-10-20,59944.5,59944.5,0,On-time
PMT016836,LN00865,2024-11-19,59944.5,59944.5,0,On-time
PMT016837,LN00865,2024-12-19,59944.5,,0,On-time
PMT016838,LN00865,2025-01-18,59944.5,59944.5,0,On-time
PMT016839,LN00865,2025-02-17,59944.5,59944.5,0,On-time
PMT016840,LN00865,2025-03-19,59944.5,59944.5,0,On-time
PMT016841,LN00865,2025-04-18,59944.5,59944.5,20,Late
PMT016842,LN00865,2025-05-18,59944.5,59944.5,0,On-time
PMT016843,LN00865,2025-06-17,59944.5,59944.5,0,On-time
PMT016844,LN00865,2025-07-17,59944.5,59944.5,0,On-time
PMT016845,LN00865,2025-08-16,59944.5,59944.5,0,On-time
PMT016846,LN00865,2025-09-15,59944.5,59944.5,0,On-time
PMT016847,LN00865,2025-10-15,59944.5,,0,On-time
PMT016848,LN00865,2025-11-14,59944.5,59944.5,10,Late
PMT016849,LN00865,2025-12-14,59944.5,59944.5,0,On-time
PMT016850,LN00865,2026-01-13,59944.5,59944.5,0,On-time
PMT016851,LN00865,2026-02-12,59944.5,59944.5,0,On-time
PMT016852,LN00865,2026-03-14,59944.5,59944.5,0,On-time
PMT016853,LN00866,2023-01-12,167086.13,167086.13,0,On-time
PMT016854,LN00866,2023-02-11,167086.13,167086.13,0,On-time
PMT016855,LN00866,2023-03-13,167086.13,167086.13,0,On-time
PMT016856,LN00866,2023-04-12,167086.13,167086.13,0,On-time
PMT016857,LN00866,2023-05-12,167086.13,167086.13,0,On-time
PMT016858,LN00866,2023-06-11,167086.13,167086.13,0,On-time
PMT016859,LN00866,2023-07-11,167086.13,167086.13,0,On-time
PMT016860,LN00866,2023-08-10,167086.13,167086.13,0,On-time
PMT016861,LN00866,2023-09-09,167086.13,167086.13,0,On-time
PMT016862,LN00866,2023-10-09,167086.13,167086.13,0,On-time
PMT016863,LN00866,2023-11-08,167086.13,167086.13,0,On-time
PMT016864,LN00866,2023-12-08,167086.13,0.0,56,Missed
PMT016865,LN00867,2023-04-27,36105.63,36105.63,0,On-time
PMT016866,LN00867,2023-05-27,36105.63,0.0,40,Missed
PMT016867,LN00867,2023-06-26,36105.63,36105.63,10,Late
PMT016868,LN00867,2023-07-26,36105.63,36105.63,13,Late
PMT016869,LN00867,2023-08-25,36105.63,36105.63,0,On-time
PMT016870,LN00867,2023-09-24,36105.63,36105.63,0,On-time
PMT016871,LN00867,2023-10-24,36105.63,36105.63,0,On-time
PMT016872,LN00867,2023-11-23,36105.63,36105.63,0,On-time
PMT016873,LN00867,2023-12-23,36105.63,36105.63,0,On-time
PMT016874,LN00867,2024-01-22,36105.63,36105.63,4,Late
PMT016875,LN00867,2024-02-21,36105.63,36105.63,0,On-time
PMT016876,LN00867,2024-03-22,36105.63,36105.63,3,Late
PMT016877,LN00867,2024-04-21,36105.63,36105.63,0,On-time
PMT016878,LN00867,2024-05-21,36105.63,36105.63,0,On-time
PMT016879,LN00867,2024-06-20,36105.63,36105.63,0,On-time
PMT016880,LN00867,2024-07-20,36105.63,36105.63,0,On-time
PMT016881,LN00867,2024-08-19,36105.63,36105.63,0,On-time
PMT016882,LN00867,2024-09-18,36105.63,0.0,52,Missed
PMT016883,LN00868,2021-03-21,72929.8,72929.8,0,On-time
PMT016884,LN00868,2021-04-20,72929.8,,17,Late
PMT016885,LN00868,2021-05-20,72929.8,72929.8,0,On-time
PMT016886,LN00868,2021-06-19,72929.8,72929.8,0,On-time
PMT016887,LN00868,2021-07-19,72929.8,72929.8,0,On-time
PMT016888,LN00868,2021-08-18,72929.8,72929.8,0,On-time
PMT016889,LN00868,2021-09-17,72929.8,72929.8,0,On-time
PMT016890,LN00868,2021-10-17,72929.8,72929.8,0,On-time
PMT016891,LN00868,2021-11-16,72929.8,72929.8,0,On-time
PMT016892,LN00868,2021-12-16,72929.8,72929.8,4,Late
PMT016893,LN00868,2022-01-15,72929.8,72929.8,0,On-time
PMT016894,LN00868,2022-02-14,72929.8,72929.8,10,Late
PMT016895,LN00868,2022-03-16,72929.8,72929.8,0,On-time
PMT016896,LN00868,2022-04-15,72929.8,72929.8,5,Late
PMT016897,LN00868,2022-05-15,72929.8,72929.8,0,On-time
PMT016898,LN00868,2022-06-14,72929.8,72929.8,0,On-time
PMT016899,LN00869,2025-03-04,31212.09,31212.09,0,On-time
PMT016900,LN00869,2025-04-03,31212.09,31212.09,0,On-time
PMT016901,LN00869,2025-05-03,31212.09,31212.09,0,On-time
PMT016902,LN00869,2025-06-02,31212.09,31212.09,0,On-time
PMT016903,LN00869,2025-07-02,31212.09,31212.09,0,On-time
PMT016904,LN00869,2025-08-01,31212.09,31212.09,0,On-time
PMT016905,LN00869,2025-08-31,31212.09,31212.09,3,Late
PMT016906,LN00869,2025-09-30,31212.09,31212.09,0,On-time
PMT016907,LN00869,2025-10-30,31212.09,31212.09,0,On-time
PMT016908,LN00869,2025-11-29,31212.09,31212.09,0,On-time
PMT016909,LN00869,2025-12-29,31212.09,31212.09,25,Late
PMT016910,LN00869,2026-01-28,31212.09,31212.09,0,On-time
PMT016911,LN00869,2026-02-27,31212.09,31212.09,0,On-time
PMT016912,LN00869,2026-03-29,31212.09,31212.09,0,On-time
PMT016913,LN00869,2026-04-28,31212.09,31212.09,0,On-time
PMT016914,LN00869,2026-05-28,31212.09,31212.09,0,On-time
PMT016915,LN00869,2026-06-27,31212.09,31212.09,0,On-time
PMT016916,LN00870,2022-08-20,16530.83,16530.83,0,On-time
PMT016917,LN00870,2022-09-19,16530.83,16530.83,0,On-time
PMT016918,LN00870,2022-10-19,16530.83,16530.83,0,On-time
PMT016919,LN00870,2022-11-18,16530.83,16530.83,22,Late
PMT016920,LN00870,2022-12-18,16530.83,16530.83,0,On-time
PMT016921,LN00870,2023-01-17,16530.83,16530.83,0,On-time
PMT016922,LN00870,2023-02-16,16530.83,16530.83,0,On-time
PMT016923,LN00870,2023-03-18,16530.83,16530.83,0,On-time
PMT016924,LN00870,2023-04-17,16530.83,16530.83,0,On-time
PMT016925,LN00870,2023-05-17,16530.83,16530.83,0,On-time
PMT016926,LN00870,2023-06-16,16530.83,16530.83,0,On-time
PMT016927,LN00870,2023-07-16,16530.83,16530.83,0,On-time
PMT016928,LN00870,2023-08-15,16530.83,16530.83,0,On-time
PMT016929,LN00870,2023-09-14,16530.83,16530.83,0,On-time
PMT016930,LN00870,2023-10-14,16530.83,16530.83,0,On-time
PMT016931,LN00870,2023-11-13,16530.83,16530.83,0,On-time
PMT016932,LN00870,2023-12-13,16530.83,16530.83,19,Late
PMT016933,LN00870,2024-01-12,16530.83,16530.83,12,Late
PMT016934,LN00870,2024-02-11,16530.83,16530.83,0,On-time
PMT016935,LN00870,2024-03-12,16530.83,16530.83,0,On-time
PMT016936,LN00870,2024-04-11,16530.83,16530.83,0,On-time
PMT016937,LN00870,2024-05-11,16530.83,16530.83,9,Late
PMT016938,LN00870,2024-06-10,16530.83,16530.83,0,On-time
PMT016939,LN00870,2024-07-10,16530.83,16530.83,3,Late
PMT016940,LN00871,2025-05-24,34483.18,34483.18,0,On-time
PMT016941,LN00871,2025-06-23,34483.18,34483.18,0,On-time
PMT016942,LN00871,2025-07-23,34483.18,34483.18,6,Late
PMT016943,LN00871,2025-08-22,34483.18,34483.18,8,Late
PMT016944,LN00871,2025-09-21,34483.18,34483.18,0,On-time
PMT016945,LN00871,2025-10-21,34483.18,0.0,36,Missed
PMT016946,LN00871,2025-11-20,34483.18,34483.18,0,On-time
PMT016947,LN00871,2025-12-20,34483.18,34483.18,0,On-time
PMT016948,LN00871,2026-01-19,34483.18,0.0,27,Missed
PMT016949,LN00871,2026-02-18,34483.18,34483.18,0,On-time
PMT016950,LN00871,2026-03-20,34483.18,34483.18,0,On-time
PMT016951,LN00871,2026-04-19,34483.18,34483.18,0,On-time
PMT016952,LN00871,2026-05-19,34483.18,0.0,41,Missed
PMT016953,LN00871,2026-06-18,34483.18,34483.18,0,On-time
PMT016954,LN00871,2026-07-18,34483.18,34483.18,0,On-time
PMT016955,LN00872,2025-06-18,7445.86,7445.86,13,Late
PMT016956,LN00872,2025-07-18,7445.86,7445.86,10,Late
PMT016957,LN00872,2025-08-17,7445.86,7445.86,0,On-time
PMT016958,LN00872,2025-09-16,7445.86,7445.86,0,On-time
PMT016959,LN00872,2025-10-16,7445.86,7445.86,3,Late
PMT016960,LN00872,2025-11-15,7445.86,7445.86,21,Late
PMT016961,LN00872,2025-12-15,7445.86,7445.86,0,On-time
PMT016962,LN00872,2026-01-14,7445.86,7445.86,0,On-time
PMT016963,LN00872,2026-02-13,7445.86,7445.86,0,On-time
PMT016964,LN00872,2026-03-15,7445.86,7445.86,0,On-time
PMT016965,LN00872,2026-04-14,7445.86,7445.86,0,On-time
PMT016966,LN00872,2026-05-14,7445.86,7445.86,0,On-time
PMT016967,LN00872,2026-06-13,7445.86,7445.86,20,Late
PMT016968,LN00872,2026-07-13,7445.86,7445.86,0,On-time
PMT016969,LN00873,2024-02-07,7907.64,7907.64,0,On-time
PMT016970,LN00873,2024-03-08,7907.64,7907.64,20,Late
PMT016971,LN00873,2024-04-07,7907.64,7907.64,0,On-time
PMT016972,LN00873,2024-05-07,7907.64,7907.64,3,Late
PMT016973,LN00873,2024-06-06,7907.64,7907.64,0,On-time
PMT016974,LN00873,2024-07-06,7907.64,7907.64,0,On-time
PMT016975,LN00873,2024-08-05,7907.64,0.0,28,Missed
PMT016976,LN00873,2024-09-04,7907.64,7907.64,0,On-time
PMT016977,LN00873,2024-10-04,7907.64,7907.64,0,On-time
PMT016978,LN00873,2024-11-03,7907.64,7907.64,0,On-time
PMT016979,LN00873,2024-12-03,7907.64,7907.64,15,Late
PMT016980,LN00873,2025-01-02,7907.64,7907.64,0,On-time
PMT016981,LN00873,2025-02-01,7907.64,7907.64,0,On-time
PMT016982,LN00873,2025-03-03,7907.64,7907.64,0,On-time
PMT016983,LN00873,2025-04-02,7907.64,7907.64,11,Late
PMT016984,LN00873,2025-05-02,7907.64,7907.64,0,On-time
PMT016985,LN00873,2025-06-01,7907.64,7907.64,0,On-time
PMT016986,LN00873,2025-07-01,7907.64,7907.64,0,On-time
PMT016987,LN00874,2024-09-01,94955.9,94955.9,0,On-time
PMT016988,LN00874,2024-10-01,94955.9,94955.9,25,Late
PMT016989,LN00874,2024-10-31,94955.9,94955.9,0,On-time
PMT016990,LN00874,2024-11-30,94955.9,94955.9,16,Late
PMT016991,LN00874,2024-12-30,94955.9,94955.9,0,On-time
PMT016992,LN00874,2025-01-29,94955.9,94955.9,20,Late
PMT016993,LN00874,2025-02-28,94955.9,94955.9,0,On-time
PMT016994,LN00874,2025-03-30,94955.9,94955.9,17,Late
PMT016995,LN00874,2025-04-29,94955.9,0.0,34,Missed
PMT016996,LN00874,2025-05-29,94955.9,94955.9,0,On-time
PMT016997,LN00874,2025-06-28,94955.9,94955.9,0,On-time
PMT016998,LN00874,2025-07-28,94955.9,94955.9,0,On-time
PMT016999,LN00874,2025-08-27,94955.9,94955.9,9,Late
PMT017000,LN00874,2025-09-26,94955.9,94955.9,0,On-time
PMT017001,LN00874,2025-10-26,94955.9,,0,On-time
PMT017002,LN00874,2025-11-25,94955.9,94955.9,0,On-time
PMT017003,LN00874,2025-12-25,94955.9,94955.9,0,On-time
PMT017004,LN00874,2026-01-24,94955.9,94955.9,20,Late
PMT017005,LN00874,2026-02-23,94955.9,94955.9,0,On-time
PMT017006,LN00874,2026-03-25,94955.9,94955.9,0,On-time
PMT017007,LN00874,2026-04-24,94955.9,94955.9,0,On-time
PMT017008,LN00874,2026-05-24,94955.9,94955.9,0,On-time
PMT017009,LN00874,2026-06-23,94955.9,0.0,58,Missed
PMT017010,LN00875,2022-07-27,155628.13,155628.13,0,On-time
PMT017011,LN00875,2022-08-26,155628.13,155628.13,21,Late
PMT017012,LN00875,2022-09-25,155628.13,155628.13,0,On-time
PMT017013,LN00875,2022-10-25,155628.13,155628.13,0,On-time
PMT017014,LN00875,2022-11-24,155628.13,155628.13,5,Late
PMT017015,LN00875,2022-12-24,155628.13,155628.13,0,On-time
PMT017016,LN00875,2023-01-23,155628.13,155628.13,0,On-time
PMT017017,LN00875,2023-02-22,155628.13,155628.13,0,On-time
PMT017018,LN00875,2023-03-24,155628.13,155628.13,6,Late
PMT017019,LN00875,2023-04-23,155628.13,155628.13,0,On-time
PMT017020,LN00875,2023-05-23,155628.13,155628.13,14,Late
PMT017021,LN00875,2023-06-22,155628.13,155628.13,0,On-time
PMT017022,LN00875,2023-07-22,155628.13,0.0,49,Missed
PMT017023,LN00875,2023-08-21,155628.13,155628.13,0,On-time
PMT017024,LN00875,2023-09-20,155628.13,155628.13,0,On-time
PMT017025,LN00875,2023-10-20,155628.13,155628.13,24,Late
PMT017026,LN00875,2023-11-19,155628.13,155628.13,0,On-time
PMT017027,LN00875,2023-12-19,155628.13,155628.13,9,Late
PMT017028,LN00875,2024-01-18,155628.13,155628.13,0,On-time
PMT017029,LN00876,2025-04-25,69876.7,69876.7,0,On-time
PMT017030,LN00876,2025-05-25,69876.7,69876.7,0,On-time
PMT017031,LN00876,2025-06-24,69876.7,69876.7,0,On-time
PMT017032,LN00876,2025-07-24,69876.7,69876.7,16,Late
PMT017033,LN00876,2025-08-23,69876.7,69876.7,0,On-time
PMT017034,LN00876,2025-09-22,69876.7,69876.7,0,On-time
PMT017035,LN00876,2025-10-22,69876.7,69876.7,0,On-time
PMT017036,LN00876,2025-11-21,69876.7,69876.7,0,On-time
PMT017037,LN00876,2025-12-21,69876.7,69876.7,0,On-time
PMT017038,LN00876,2026-01-20,69876.7,69876.7,0,On-time
PMT017039,LN00876,2026-02-19,69876.7,69876.7,0,On-time
PMT017040,LN00876,2026-03-21,69876.7,,0,On-time
PMT017041,LN00876,2026-04-20,69876.7,69876.7,0,On-time
PMT017042,LN00876,2026-05-20,69876.7,69876.7,0,On-time
PMT017043,LN00876,2026-06-19,69876.7,69876.7,13,Late
PMT017044,LN00876,2026-07-19,69876.7,69876.7,0,On-time
PMT017045,LN00877,2023-12-03,40245.41,40245.41,0,On-time
PMT017046,LN00877,2024-01-02,40245.41,40245.41,0,On-time
PMT017047,LN00877,2024-02-01,40245.41,40245.41,0,On-time
PMT017048,LN00877,2024-03-02,40245.41,40245.41,0,On-time
PMT017049,LN00878,2024-07-20,12499.33,12499.33,0,On-time
PMT017050,LN00878,2024-08-19,12499.33,12499.33,0,On-time
PMT017051,LN00878,2024-09-18,12499.33,12499.33,0,On-time
PMT017052,LN00878,2024-10-18,12499.33,12499.33,0,On-time
PMT017053,LN00878,2024-11-17,12499.33,12499.33,8,Late
PMT017054,LN00878,2024-12-17,12499.33,12499.33,0,On-time
PMT017055,LN00878,2025-01-16,12499.33,0.0,47,Missed
PMT017056,LN00878,2025-02-15,12499.33,0.0,53,Missed
PMT017057,LN00878,2025-03-17,12499.33,12499.33,0,On-time
PMT017058,LN00878,2025-04-16,12499.33,12499.33,17,Late
PMT017059,LN00878,2025-05-16,12499.33,12499.33,0,On-time
PMT017060,LN00878,2025-06-15,12499.33,12499.33,0,On-time
PMT017061,LN00878,2025-07-15,12499.33,12499.33,0,On-time
PMT017062,LN00878,2025-08-14,12499.33,12499.33,0,On-time
PMT017063,LN00878,2025-09-13,12499.33,12499.33,0,On-time
PMT017064,LN00878,2025-10-13,12499.33,12499.33,0,On-time
PMT017065,LN00879,2025-11-11,10300.44,10300.44,0,On-time
PMT017066,LN00879,2025-12-11,10300.44,10300.44,0,On-time
PMT017067,LN00879,2026-01-10,10300.44,10300.44,0,On-time
PMT017068,LN00879,2026-02-09,10300.44,10300.44,13,Late
PMT017069,LN00879,2026-03-11,10300.44,10300.44,0,On-time
PMT017070,LN00879,2026-04-10,10300.44,10300.44,0,On-time
PMT017071,LN00879,2026-05-10,10300.44,10300.44,6,Late
PMT017072,LN00879,2026-06-09,10300.44,10300.44,0,On-time
PMT017073,LN00879,2026-07-09,10300.44,10300.44,0,On-time
PMT017074,LN00880,2021-08-31,8567.98,8567.98,0,On-time
PMT017075,LN00880,2021-09-30,8567.98,8567.98,0,On-time
PMT017076,LN00880,2021-10-30,8567.98,8567.98,0,On-time
PMT017077,LN00880,2021-11-29,8567.98,8567.98,0,On-time
PMT017078,LN00880,2021-12-29,8567.98,8567.98,0,On-time
PMT017079,LN00880,2022-01-28,8567.98,8567.98,17,Late
PMT017080,LN00880,2022-02-27,8567.98,8567.98,0,On-time
PMT017081,LN00880,2022-03-29,8567.98,8567.98,9,Late
PMT017082,LN00880,2022-04-28,8567.98,8567.98,0,On-time
PMT017083,LN00880,2022-05-28,8567.98,8567.98,0,On-time
PMT017084,LN00880,2022-06-27,8567.98,8567.98,0,On-time
PMT017085,LN00880,2022-07-27,8567.98,0.0,40,Missed
PMT017086,LN00880,2022-08-26,8567.98,8567.98,0,On-time
PMT017087,LN00880,2022-09-25,8567.98,8567.98,0,On-time
PMT017088,LN00880,2022-10-25,8567.98,8567.98,0,On-time
PMT017089,LN00880,2022-11-24,8567.98,8567.98,21,Late
PMT017090,LN00880,2022-12-24,8567.98,8567.98,0,On-time
PMT017091,LN00880,2023-01-23,8567.98,8567.98,25,Late
PMT017092,LN00880,2023-02-22,8567.98,8567.98,0,On-time
PMT017093,LN00880,2023-03-24,8567.98,8567.98,0,On-time
PMT017094,LN00880,2023-04-23,8567.98,8567.98,0,On-time
PMT017095,LN00881,2023-07-26,15603.96,15603.96,0,On-time
PMT017096,LN00881,2023-08-25,15603.96,15603.96,0,On-time
PMT017097,LN00881,2023-09-24,15603.96,15603.96,0,On-time
PMT017098,LN00881,2023-10-24,15603.96,15603.96,0,On-time
PMT017099,LN00881,2023-11-23,15603.96,15603.96,15,Late
PMT017100,LN00881,2023-12-23,15603.96,15603.96,16,Late
PMT017101,LN00881,2024-01-22,15603.96,15603.96,9,Late
PMT017102,LN00881,2024-02-21,15603.96,15603.96,0,On-time
PMT017103,LN00881,2024-03-22,15603.96,15603.96,0,On-time
PMT017104,LN00881,2024-04-21,15603.96,15603.96,0,On-time
PMT017105,LN00881,2024-05-21,15603.96,15603.96,0,On-time
PMT017106,LN00881,2024-06-20,15603.96,15603.96,0,On-time
PMT017107,LN00881,2024-07-20,15603.96,15603.96,0,On-time
PMT017108,LN00881,2024-08-19,15603.96,15603.96,0,On-time
PMT017109,LN00881,2024-09-18,15603.96,15603.96,24,Late
PMT017110,LN00881,2024-10-18,15603.96,15603.96,0,On-time
PMT017111,LN00881,2024-11-17,15603.96,15603.96,0,On-time
PMT017112,LN00881,2024-12-17,15603.96,15603.96,0,On-time
PMT017113,LN00881,2025-01-16,15603.96,15603.96,0,On-time
PMT017114,LN00881,2025-02-15,15603.96,15603.96,0,On-time
PMT017115,LN00881,2025-03-17,15603.96,15603.96,0,On-time
PMT017116,LN00881,2025-04-16,15603.96,15603.96,0,On-time
PMT017117,LN00881,2025-05-16,15603.96,15603.96,0,On-time
PMT017118,LN00881,2025-06-15,15603.96,15603.96,0,On-time
PMT017119,LN00882,2021-03-25,29253.67,29253.67,19,Late
PMT017120,LN00882,2021-04-24,29253.67,29253.67,6,Late
PMT017121,LN00882,2021-05-24,29253.67,29253.67,0,On-time
PMT017122,LN00882,2021-06-23,29253.67,29253.67,0,On-time
PMT017123,LN00882,2021-07-23,29253.67,29253.67,14,Late
PMT017124,LN00882,2021-08-22,29253.67,29253.67,0,On-time
PMT017125,LN00882,2021-09-21,29253.67,29253.67,0,On-time
PMT017126,LN00882,2021-10-21,29253.67,29253.67,13,Late
PMT017127,LN00882,2021-11-20,29253.67,29253.67,0,On-time
PMT017128,LN00882,2021-12-20,29253.67,29253.67,0,On-time
PMT017129,LN00882,2022-01-19,29253.67,29253.67,0,On-time
PMT017130,LN00882,2022-02-18,29253.67,29253.67,20,Late
PMT017131,LN00882,2022-03-20,29253.67,29253.67,0,On-time
PMT017132,LN00883,2021-11-24,27116.71,27116.71,22,Late
PMT017133,LN00883,2021-12-24,27116.71,27116.71,0,On-time
PMT017134,LN00883,2022-01-23,27116.71,27116.71,0,On-time
PMT017135,LN00883,2022-02-22,27116.71,27116.71,0,On-time
PMT017136,LN00883,2022-03-24,27116.71,27116.71,0,On-time
PMT017137,LN00883,2022-04-23,27116.71,27116.71,0,On-time
PMT017138,LN00884,2024-03-15,29981.37,29981.37,0,On-time
PMT017139,LN00884,2024-04-14,29981.37,29981.37,0,On-time
PMT017140,LN00884,2024-05-14,29981.37,29981.37,10,Late
PMT017141,LN00884,2024-06-13,29981.37,29981.37,0,On-time
PMT017142,LN00884,2024-07-13,29981.37,29981.37,0,On-time
PMT017143,LN00884,2024-08-12,29981.37,29981.37,0,On-time
PMT017144,LN00884,2024-09-11,29981.37,29981.37,8,Late
PMT017145,LN00884,2024-10-11,29981.37,29981.37,18,Late
PMT017146,LN00885,2024-08-07,34122.58,34122.58,0,On-time
PMT017147,LN00885,2024-09-06,34122.58,0.0,56,Missed
PMT017148,LN00885,2024-10-06,34122.58,34122.58,0,On-time
PMT017149,LN00885,2024-11-05,34122.58,34122.58,0,On-time
PMT017150,LN00885,2024-12-05,34122.58,34122.58,0,On-time
PMT017151,LN00885,2025-01-04,34122.58,34122.58,0,On-time
PMT017152,LN00885,2025-02-03,34122.58,34122.58,0,On-time
PMT017153,LN00885,2025-03-05,34122.58,34122.58,0,On-time
PMT017154,LN00885,2025-04-04,34122.58,34122.58,0,On-time
PMT017155,LN00885,2025-05-04,34122.58,34122.58,0,On-time
PMT017156,LN00885,2025-06-03,34122.58,34122.58,0,On-time
PMT017157,LN00885,2025-07-03,34122.58,34122.58,0,On-time
PMT017158,LN00885,2025-08-02,34122.58,34122.58,0,On-time
PMT017159,LN00885,2025-09-01,34122.58,34122.58,0,On-time
PMT017160,LN00885,2025-10-01,34122.58,34122.58,0,On-time
PMT017161,LN00885,2025-10-31,34122.58,34122.58,0,On-time
PMT017162,LN00885,2025-11-30,34122.58,34122.58,0,On-time
PMT017163,LN00885,2025-12-30,34122.58,34122.58,0,On-time
PMT017164,LN00885,2026-01-29,34122.58,34122.58,0,On-time
